Square id,Time Interval,Internet traffic activity
4159,2013-11-01 01:00:00+00:00,0.0
4159,2013-11-01 01:00:00+00:00,185.8459189053957
4159,2013-11-01 01:00:00+00:00,0.006651706275288
4159,2013-11-01 01:10:00+00:00,0.0
4159,2013-11-01 01:10:00+00:00,0.006651706275288
4159,2013-11-01 01:10:00+00:00,210.15681236318943
4159,2013-11-01 01:10:00+00:00,0.006651706275288
4159,2013-11-01 01:10:00+00:00,0.0
4159,2013-11-01 01:20:00+00:00,0.0
4159,2013-11-01 01:20:00+00:00,193.3214198413129
4159,2013-11-01 01:20:00+00:00,0.019955118825864
4159,2013-11-01 01:20:00+00:00,0.006651706275288
4159,2013-11-01 01:30:00+00:00,0.0
4159,2013-11-01 01:30:00+00:00,180.6324914553903
4159,2013-11-01 01:30:00+00:00,0.4213868045802311
4159,2013-11-01 01:30:00+00:00,0.293270687124517
4159,2013-11-01 01:40:00+00:00,0.0
4159,2013-11-01 01:40:00+00:00,193.03419015019605
4159,2013-11-01 01:50:00+00:00,0.0
4159,2013-11-01 01:50:00+00:00,179.21008087587057
4159,2013-11-01 01:50:00+00:00,0.0
4159,2013-11-01 02:00:00+00:00,0.0
4159,2013-11-01 02:00:00+00:00,178.50422483152323
4159,2013-11-01 02:00:00+00:00,0.0
4159,2013-11-01 02:10:00+00:00,0.0
4159,2013-11-01 02:10:00+00:00,213.12752740709152
4159,2013-11-01 02:10:00+00:00,0.4213868045802311
4159,2013-11-01 02:10:00+00:00,0.006651706275288
4159,2013-11-01 02:10:00+00:00,0.0
4159,2013-11-01 02:20:00+00:00,0.0
4159,2013-11-01 02:20:00+00:00,206.81059565516483
4159,2013-11-01 02:30:00+00:00,0.0
4159,2013-11-01 02:30:00+00:00,175.171556128166
4159,2013-11-01 02:40:00+00:00,0.0
4159,2013-11-01 02:40:00+00:00,196.19100747619584
4159,2013-11-01 02:40:00+00:00,0.4213868045802311
4159,2013-11-01 02:40:00+00:00,0.4213868045802311
4159,2013-11-01 02:50:00+00:00,0.0
4159,2013-11-01 02:50:00+00:00,168.9722653708675
4159,2013-11-01 03:00:00+00:00,0.0
4159,2013-11-01 03:00:00+00:00,164.46248493091508
4159,2013-11-01 03:00:00+00:00,0.0
4159,2013-11-01 03:10:00+00:00,0.0
4159,2013-11-01 03:10:00+00:00,158.98093058907162
4159,2013-11-01 03:10:00+00:00,0.4213868045802311
4159,2013-11-01 03:20:00+00:00,0.0
4159,2013-11-01 03:20:00+00:00,168.79609351822594
4159,2013-11-01 03:20:00+00:00,0.4213868045802311
4159,2013-11-01 03:30:00+00:00,0.0
4159,2013-11-01 03:30:00+00:00,149.31512228591387
4159,2013-11-01 03:40:00+00:00,0.0
4159,2013-11-01 03:40:00+00:00,168.44705459250702
4159,2013-11-01 03:40:00+00:00,0.4813863268984733
4159,2013-11-01 03:40:00+00:00,0.0
4159,2013-11-01 03:50:00+00:00,0.0
4159,2013-11-01 03:50:00+00:00,155.03286776007536
4159,2013-11-01 03:50:00+00:00,0.4213868045802311
4159,2013-11-01 04:00:00+00:00,0.0
4159,2013-11-01 04:00:00+00:00,155.57454674244843
4159,2013-11-01 04:00:00+00:00,0.0
4159,2013-11-01 04:10:00+00:00,0.0
4159,2013-11-01 04:10:00+00:00,199.37456429093683
4159,2013-11-01 04:10:00+00:00,0.006651706275288
4159,2013-11-01 04:20:00+00:00,0.0
4159,2013-11-01 04:20:00+00:00,147.6904812032913
4159,2013-11-01 04:20:00+00:00,0.4213868045802311
4159,2013-11-01 04:30:00+00:00,144.11979732552106
4159,2013-11-01 04:30:00+00:00,0.006651706275288
4159,2013-11-01 04:40:00+00:00,0.0
4159,2013-11-01 04:40:00+00:00,159.81219572620466
4159,2013-11-01 04:50:00+00:00,0.0
4159,2013-11-01 04:50:00+00:00,137.87375607400463
4159,2013-11-01 04:50:00+00:00,0.293270687124517
4159,2013-11-01 05:00:00+00:00,0.0
4159,2013-11-01 05:00:00+00:00,136.69430170191126
4159,2013-11-01 05:00:00+00:00,0.4213868045802311
4159,2013-11-01 05:10:00+00:00,0.0
4159,2013-11-01 05:10:00+00:00,148.21375423674272
4159,2013-11-01 05:10:00+00:00,0.0
4159,2013-11-01 05:20:00+00:00,141.27201858556626
4159,2013-11-01 05:20:00+00:00,0.006651706275288
4159,2013-11-01 05:30:00+00:00,0.0
4159,2013-11-01 05:30:00+00:00,0.0
4159,2013-11-01 05:30:00+00:00,124.5935981491904
4159,2013-11-01 05:30:00+00:00,0.4213868045802311
4159,2013-11-01 05:40:00+00:00,165.1919242261988
4159,2013-11-01 05:50:00+00:00,0.0
4159,2013-11-01 05:50:00+00:00,122.05549579481914
4159,2013-11-01 06:00:00+00:00,0.0
4159,2013-11-01 06:00:00+00:00,0.0
4159,2013-11-01 06:00:00+00:00,0.0
4159,2013-11-01 06:00:00+00:00,125.73430258146304
4159,2013-11-01 06:00:00+00:00,0.4213868045802311
4159,2013-11-01 06:10:00+00:00,0.0
4159,2013-11-01 06:10:00+00:00,0.0
4159,2013-11-01 06:10:00+00:00,130.98770091058577
4159,2013-11-01 06:20:00+00:00,0.0
4159,2013-11-01 06:20:00+00:00,0.0
4159,2013-11-01 06:20:00+00:00,127.05453993437531
4159,2013-11-01 06:30:00+00:00,0.0
4159,2013-11-01 06:30:00+00:00,136.4910446722749
4159,2013-11-01 06:30:00+00:00,0.0
4159,2013-11-01 06:40:00+00:00,0.0
4159,2013-11-01 06:40:00+00:00,0.0
4159,2013-11-01 06:40:00+00:00,128.36519941141304
4159,2013-11-01 06:40:00+00:00,0.4213868045802311
4159,2013-11-01 06:40:00+00:00,0.0
4159,2013-11-01 06:40:00+00:00,0.0
4159,2013-11-01 06:40:00+00:00,0.006651706275288
4159,2013-11-01 06:50:00+00:00,0.0
4159,2013-11-01 06:50:00+00:00,0.0
4159,2013-11-01 06:50:00+00:00,122.51451479863968
4159,2013-11-01 06:50:00+00:00,0.4213868045802311
4159,2013-11-01 07:00:00+00:00,0.0
4159,2013-11-01 07:00:00+00:00,120.3607947403247
4159,2013-11-01 07:00:00+00:00,0.4213868045802311
4159,2013-11-01 07:10:00+00:00,0.0
4159,2013-11-01 07:10:00+00:00,0.0
4159,2013-11-01 07:10:00+00:00,128.56691798777396
4159,2013-11-01 07:10:00+00:00,0.4213868045802311
4159,2013-11-01 07:10:00+00:00,0.0
4159,2013-11-01 07:20:00+00:00,0.0
4159,2013-11-01 07:20:00+00:00,0.0
4159,2013-11-01 07:20:00+00:00,147.39430947555798
4159,2013-11-01 07:30:00+00:00,0.0
4159,2013-11-01 07:30:00+00:00,0.0
4159,2013-11-01 07:30:00+00:00,133.76198932817184
4159,2013-11-01 07:30:00+00:00,0.4213868045802311
4159,2013-11-01 07:40:00+00:00,0.0
4159,2013-11-01 07:40:00+00:00,0.0
4159,2013-11-01 07:40:00+00:00,0.4213868045802311
4159,2013-11-01 07:40:00+00:00,130.94261034162668
4159,2013-11-01 07:40:00+00:00,0.4213868045802311
4159,2013-11-01 07:40:00+00:00,0.0
4159,2013-11-01 07:50:00+00:00,0.0
4159,2013-11-01 07:50:00+00:00,0.0
4159,2013-11-01 07:50:00+00:00,0.0
4159,2013-11-01 07:50:00+00:00,134.4470295656671
4159,2013-11-01 07:50:00+00:00,0.0055768171839554
4159,2013-11-01 07:50:00+00:00,0.4213868045802311
4159,2013-11-01 08:00:00+00:00,0.0
4159,2013-11-01 08:00:00+00:00,139.11930685640115
4159,2013-11-01 08:00:00+00:00,0.0
4159,2013-11-01 08:10:00+00:00,0.0
4159,2013-11-01 08:10:00+00:00,130.9370353782515
4159,2013-11-01 08:10:00+00:00,0.4213868045802311
4159,2013-11-01 08:10:00+00:00,0.0
4159,2013-11-01 08:10:00+00:00,0.0
4159,2013-11-01 08:20:00+00:00,0.0
4159,2013-11-01 08:20:00+00:00,0.0
4159,2013-11-01 08:20:00+00:00,0.006651706275288
4159,2013-11-01 08:20:00+00:00,146.4780257260143
4159,2013-11-01 08:20:00+00:00,0.7146574917047481
4159,2013-11-01 08:20:00+00:00,0.0
4159,2013-11-01 08:20:00+00:00,0.0
4159,2013-11-01 08:20:00+00:00,0.0
4159,2013-11-01 08:30:00+00:00,0.0
4159,2013-11-01 08:30:00+00:00,0.0
4159,2013-11-01 08:30:00+00:00,139.27297802280037
4159,2013-11-01 08:30:00+00:00,0.0
4159,2013-11-01 08:30:00+00:00,0.006651706275288
4159,2013-11-01 08:30:00+00:00,0.0
4159,2013-11-01 08:30:00+00:00,0.0
4159,2013-11-01 08:40:00+00:00,0.0
4159,2013-11-01 08:40:00+00:00,0.0
4159,2013-11-01 08:40:00+00:00,153.12152214440798
4159,2013-11-01 08:40:00+00:00,0.0
4159,2013-11-01 08:50:00+00:00,0.0
4159,2013-11-01 08:50:00+00:00,148.2857425283062
4159,2013-11-01 08:50:00+00:00,0.4213868045802311
4159,2013-11-01 09:00:00+00:00,0.0
4159,2013-11-01 09:00:00+00:00,0.0
4159,2013-11-01 09:00:00+00:00,174.57633016814256
4159,2013-11-01 09:00:00+00:00,0.8427736091604623
4159,2013-11-01 09:00:00+00:00,0.4213868045802311
4159,2013-11-01 09:00:00+00:00,0.0
4159,2013-11-01 09:00:00+00:00,0.0
4159,2013-11-01 09:10:00+00:00,0.0
4159,2013-11-01 09:10:00+00:00,0.0
4159,2013-11-01 09:10:00+00:00,0.0
4159,2013-11-01 09:10:00+00:00,219.75518095525285
4159,2013-11-01 09:20:00+00:00,0.0
4159,2013-11-01 09:20:00+00:00,0.0
4159,2013-11-01 09:20:00+00:00,136.4388017439401
4159,2013-11-01 09:20:00+00:00,0.4213868045802311
4159,2013-11-01 09:20:00+00:00,0.006651706275288
4159,2013-11-01 09:20:00+00:00,0.0
4159,2013-11-01 09:30:00+00:00,0.0
4159,2013-11-01 09:30:00+00:00,0.0
4159,2013-11-01 09:30:00+00:00,141.8388025531488
4159,2013-11-01 09:30:00+00:00,0.0
4159,2013-11-01 09:30:00+00:00,0.0
4159,2013-11-01 09:30:00+00:00,0.4280385108555191
4159,2013-11-01 09:30:00+00:00,0.0
4159,2013-11-01 09:40:00+00:00,0.0
4159,2013-11-01 09:40:00+00:00,0.0
4159,2013-11-01 09:40:00+00:00,142.2748732136426
4159,2013-11-01 09:40:00+00:00,0.006651706275288
4159,2013-11-01 09:40:00+00:00,0.4213868045802311
4159,2013-11-01 09:50:00+00:00,0.0
4159,2013-11-01 09:50:00+00:00,126.68751483929664
4159,2013-11-01 09:50:00+00:00,0.0
4159,2013-11-01 09:50:00+00:00,0.0
4159,2013-11-01 09:50:00+00:00,0.4213868045802311
4159,2013-11-01 09:50:00+00:00,0.293270687124517
4159,2013-11-01 10:00:00+00:00,0.0
4159,2013-11-01 10:00:00+00:00,0.0157392621795356
4159,2013-11-01 10:00:00+00:00,0.0
4159,2013-11-01 10:00:00+00:00,158.62507770377917
4159,2013-11-01 10:00:00+00:00,0.0
4159,2013-11-01 10:00:00+00:00,0.0
4159,2013-11-01 10:00:00+00:00,0.4213868045802311
4159,2013-11-01 10:10:00+00:00,0.0
4159,2013-11-01 10:10:00+00:00,0.0055768171839554
4159,2013-11-01 10:10:00+00:00,0.0
4159,2013-11-01 10:10:00+00:00,207.2467823460555
4159,2013-11-01 10:10:00+00:00,0.0
4159,2013-11-01 10:10:00+00:00,0.006651706275288
4159,2013-11-01 10:20:00+00:00,0.0
4159,2013-11-01 10:20:00+00:00,177.12835491921624
4159,2013-11-01 10:20:00+00:00,0.4213868045802311
4159,2013-11-01 10:20:00+00:00,0.4213868045802311
4159,2013-11-01 10:20:00+00:00,0.0
4159,2013-11-01 10:30:00+00:00,0.0
4159,2013-11-01 10:30:00+00:00,180.26935288514352
4159,2013-11-01 10:30:00+00:00,0.4213868045802311
4159,2013-11-01 10:30:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,184.7020327104472
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.006651706275288
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:40:00+00:00,0.0
4159,2013-11-01 10:50:00+00:00,0.0
4159,2013-11-01 10:50:00+00:00,0.8427736091604623
4159,2013-11-01 10:50:00+00:00,125.49238732276392
4159,2013-11-01 10:50:00+00:00,0.8427736091604623
4159,2013-11-01 10:50:00+00:00,0.4213868045802311
4159,2013-11-01 10:50:00+00:00,0.0
4159,2013-11-01 10:50:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,141.9701649590828
4159,2013-11-01 11:00:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,0.0
4159,2013-11-01 11:00:00+00:00,0.006651706275288
4159,2013-11-01 11:00:00+00:00,0.4213868045802311
4159,2013-11-01 11:00:00+00:00,0.006651706275288
4159,2013-11-01 11:10:00+00:00,0.0
4159,2013-11-01 11:10:00+00:00,0.0
4159,2013-11-01 11:10:00+00:00,0.006651706275288
4159,2013-11-01 11:10:00+00:00,157.16224290229866
4159,2013-11-01 11:10:00+00:00,0.4213868045802311
4159,2013-11-01 11:10:00+00:00,0.4280385108555191
4159,2013-11-01 11:10:00+00:00,0.0
4159,2013-11-01 11:20:00+00:00,0.0
4159,2013-11-01 11:20:00+00:00,0.0
4159,2013-11-01 11:20:00+00:00,0.006651706275288
4159,2013-11-01 11:20:00+00:00,172.78489027569972
4159,2013-11-01 11:20:00+00:00,0.0
4159,2013-11-01 11:20:00+00:00,0.006651706275288
4159,2013-11-01 11:20:00+00:00,0.0
4159,2013-11-01 11:30:00+00:00,0.0
4159,2013-11-01 11:30:00+00:00,0.0
4159,2013-11-01 11:30:00+00:00,194.0937860120006
4159,2013-11-01 11:30:00+00:00,0.4213868045802311
4159,2013-11-01 11:40:00+00:00,0.0
4159,2013-11-01 11:40:00+00:00,0.0
4159,2013-11-01 11:40:00+00:00,175.64897847548016
4159,2013-11-01 11:50:00+00:00,0.0
4159,2013-11-01 11:50:00+00:00,139.469091679044
4159,2013-11-01 11:50:00+00:00,0.006651706275288
4159,2013-11-01 12:00:00+00:00,0.0
4159,2013-11-01 12:00:00+00:00,180.6537537047178
4159,2013-11-01 12:00:00+00:00,0.0
4159,2013-11-01 12:00:00+00:00,0.4213868045802311
4159,2013-11-01 12:10:00+00:00,0.0
4159,2013-11-01 12:10:00+00:00,0.0
4159,2013-11-01 12:10:00+00:00,0.0055768171839554
4159,2013-11-01 12:10:00+00:00,165.59957638968558
4159,2013-11-01 12:20:00+00:00,0.0
4159,2013-11-01 12:20:00+00:00,0.4213868045802311
4159,2013-11-01 12:20:00+00:00,0.0
4159,2013-11-01 12:20:00+00:00,157.78966211852335
4159,2013-11-01 12:20:00+00:00,0.006651706275288
4159,2013-11-01 12:20:00+00:00,0.0
4159,2013-11-01 12:30:00+00:00,0.0
4159,2013-11-01 12:30:00+00:00,0.0
4159,2013-11-01 12:30:00+00:00,132.07857158939655
4159,2013-11-01 12:30:00+00:00,0.4280385108555191
4159,2013-11-01 12:40:00+00:00,0.0
4159,2013-11-01 12:40:00+00:00,0.0
4159,2013-11-01 12:40:00+00:00,0.0
4159,2013-11-01 12:40:00+00:00,147.85143493087156
4159,2013-11-01 12:40:00+00:00,0.0
4159,2013-11-01 12:50:00+00:00,0.0
4159,2013-11-01 12:50:00+00:00,0.0
4159,2013-11-01 12:50:00+00:00,0.0055768171839554
4159,2013-11-01 12:50:00+00:00,0.0
4159,2013-11-01 12:50:00+00:00,151.0928827177668
4159,2013-11-01 12:50:00+00:00,0.0
4159,2013-11-01 13:00:00+00:00,0.0
4159,2013-11-01 13:00:00+00:00,0.0
4159,2013-11-01 13:00:00+00:00,0.0
4159,2013-11-01 13:00:00+00:00,148.90787484188286
4159,2013-11-01 13:00:00+00:00,0.006651706275288
4159,2013-11-01 13:10:00+00:00,0.0
4159,2013-11-01 13:10:00+00:00,0.0
4159,2013-11-01 13:10:00+00:00,0.0
4159,2013-11-01 13:10:00+00:00,139.5982677581821
4159,2013-11-01 13:10:00+00:00,0.8427736091604623
4159,2013-11-01 13:10:00+00:00,0.4213868045802311
4159,2013-11-01 13:20:00+00:00,0.0
4159,2013-11-01 13:20:00+00:00,0.0
4159,2013-11-01 13:20:00+00:00,0.0
4159,2013-11-01 13:20:00+00:00,157.93304607895342
4159,2013-11-01 13:30:00+00:00,0.0
4159,2013-11-01 13:30:00+00:00,203.5060038703917
4159,2013-11-01 13:30:00+00:00,0.006651706275288
4159,2013-11-01 13:30:00+00:00,0.0
4159,2013-11-01 13:30:00+00:00,0.0
4159,2013-11-01 13:40:00+00:00,0.0
4159,2013-11-01 13:40:00+00:00,0.0
4159,2013-11-01 13:40:00+00:00,195.3752899042865
4159,2013-11-01 13:40:00+00:00,0.4213868045802311
4159,2013-11-01 13:40:00+00:00,0.4213868045802311
4159,2013-11-01 13:40:00+00:00,0.0
4159,2013-11-01 13:40:00+00:00,0.0
4159,2013-11-01 13:50:00+00:00,0.0
4159,2013-11-01 13:50:00+00:00,0.586541374249034
4159,2013-11-01 13:50:00+00:00,188.85093892546132
4159,2013-11-01 13:50:00+00:00,0.0
4159,2013-11-01 13:50:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,151.51987892842504
4159,2013-11-01 14:00:00+00:00,0.006651706275288
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:00:00+00:00,0.0
4159,2013-11-01 14:10:00+00:00,0.0
4159,2013-11-01 14:10:00+00:00,0.0
4159,2013-11-01 14:10:00+00:00,0.0
4159,2013-11-01 14:10:00+00:00,0.006651706275288
4159,2013-11-01 14:10:00+00:00,203.1596349061441
4159,2013-11-01 14:10:00+00:00,0.4813863268984733
4159,2013-11-01 14:10:00+00:00,0.4213868045802311
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:20:00+00:00,145.05064147770833
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:20:00+00:00,0.4213868045802311
4159,2013-11-01 14:20:00+00:00,0.0
4159,2013-11-01 14:30:00+00:00,0.0
4159,2013-11-01 14:30:00+00:00,0.0
4159,2013-11-01 14:30:00+00:00,0.0
4159,2013-11-01 14:30:00+00:00,0.293270687124517
4159,2013-11-01 14:30:00+00:00,165.30643078269907
4159,2013-11-01 14:30:00+00:00,0.0
4159,2013-11-01 14:40:00+00:00,0.0
4159,2013-11-01 14:40:00+00:00,0.0
4159,2013-11-01 14:40:00+00:00,183.6963219831437
4159,2013-11-01 14:40:00+00:00,0.4280385108555191
4159,2013-11-01 14:40:00+00:00,0.4213868045802311
4159,2013-11-01 14:50:00+00:00,0.0
4159,2013-11-01 14:50:00+00:00,184.59526661188983
4159,2013-11-01 14:50:00+00:00,0.0
4159,2013-11-01 15:00:00+00:00,0.0
4159,2013-11-01 15:00:00+00:00,0.0055768171839554
4159,2013-11-01 15:00:00+00:00,0.0
4159,2013-11-01 15:00:00+00:00,195.7579373331804
4159,2013-11-01 15:00:00+00:00,0.4213868045802311
4159,2013-11-01 15:10:00+00:00,0.0
4159,2013-11-01 15:10:00+00:00,0.0
4159,2013-11-01 15:10:00+00:00,0.0
4159,2013-11-01 15:10:00+00:00,176.22647276527104
4159,2013-11-01 15:10:00+00:00,0.006651706275288
4159,2013-11-01 15:10:00+00:00,0.006651706275288
4159,2013-11-01 15:10:00+00:00,0.0
4159,2013-11-01 15:10:00+00:00,0.0
4159,2013-11-01 15:20:00+00:00,0.0
4159,2013-11-01 15:20:00+00:00,0.0
4159,2013-11-01 15:20:00+00:00,0.0
4159,2013-11-01 15:20:00+00:00,0.293270687124517
4159,2013-11-01 15:20:00+00:00,192.3336779982397
4159,2013-11-01 15:20:00+00:00,0.4213868045802311
4159,2013-11-01 15:30:00+00:00,0.0
4159,2013-11-01 15:30:00+00:00,0.0
4159,2013-11-01 15:30:00+00:00,0.0
4159,2013-11-01 15:30:00+00:00,168.15840349667758
4159,2013-11-01 15:30:00+00:00,0.0
4159,2013-11-01 15:30:00+00:00,0.0
4159,2013-11-01 15:40:00+00:00,0.0
4159,2013-11-01 15:40:00+00:00,0.0
4159,2013-11-01 15:40:00+00:00,187.0205317310385
4159,2013-11-01 15:40:00+00:00,0.006651706275288
4159,2013-11-01 15:40:00+00:00,0.0
4159,2013-11-01 15:50:00+00:00,0.0
4159,2013-11-01 15:50:00+00:00,0.0
4159,2013-11-01 15:50:00+00:00,0.0
4159,2013-11-01 15:50:00+00:00,238.0835765416012
4159,2013-11-01 15:50:00+00:00,0.4213868045802311
4159,2013-11-01 15:50:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,232.4358684412084
4159,2013-11-01 16:00:00+00:00,0.7213091979800361
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:00:00+00:00,0.0
4159,2013-11-01 16:10:00+00:00,0.0
4159,2013-11-01 16:10:00+00:00,0.0
4159,2013-11-01 16:10:00+00:00,220.27344734138347
4159,2013-11-01 16:10:00+00:00,0.006651706275288
4159,2013-11-01 16:10:00+00:00,0.4213868045802311
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:20:00+00:00,0.4213868045802311
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:20:00+00:00,165.53267892191909
4159,2013-11-01 16:20:00+00:00,0.4213868045802311
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:20:00+00:00,0.0
4159,2013-11-01 16:30:00+00:00,0.0
4159,2013-11-01 16:30:00+00:00,0.4213868045802311
4159,2013-11-01 16:30:00+00:00,0.0111536343679108
4159,2013-11-01 16:30:00+00:00,0.0
4159,2013-11-01 16:30:00+00:00,0.0
4159,2013-11-01 16:30:00+00:00,203.5170108753286
4159,2013-11-01 16:30:00+00:00,0.4813863268984733
4159,2013-11-01 16:30:00+00:00,0.4213868045802311
4159,2013-11-01 16:40:00+00:00,0.0
4159,2013-11-01 16:40:00+00:00,0.0223072687358216
4159,2013-11-01 16:40:00+00:00,0.0
4159,2013-11-01 16:40:00+00:00,166.38425952934762
4159,2013-11-01 16:40:00+00:00,0.006651706275288
4159,2013-11-01 16:40:00+00:00,0.006651706275288
4159,2013-11-01 16:50:00+00:00,0.0
4159,2013-11-01 16:50:00+00:00,0.0
4159,2013-11-01 16:50:00+00:00,0.0
4159,2013-11-01 16:50:00+00:00,0.4213868045802311
4159,2013-11-01 16:50:00+00:00,130.7623836422782
4159,2013-11-01 16:50:00+00:00,0.013303412550576
4159,2013-11-01 17:00:00+00:00,0.0
4159,2013-11-01 17:00:00+00:00,0.0
4159,2013-11-01 17:00:00+00:00,122.9635781192553
4159,2013-11-01 17:00:00+00:00,0.4213868045802311
4159,2013-11-01 17:00:00+00:00,0.7146574917047481
4159,2013-11-01 17:00:00+00:00,0.006651706275288
4159,2013-11-01 17:10:00+00:00,0.0
4159,2013-11-01 17:10:00+00:00,0.0
4159,2013-11-01 17:10:00+00:00,0.0
4159,2013-11-01 17:10:00+00:00,134.46294121149822
4159,2013-11-01 17:10:00+00:00,0.006651706275288
4159,2013-11-01 17:10:00+00:00,0.0
4159,2013-11-01 17:10:00+00:00,0.299922393399805
4159,2013-11-01 17:10:00+00:00,0.0
4159,2013-11-01 17:20:00+00:00,0.0
4159,2013-11-01 17:20:00+00:00,0.0
4159,2013-11-01 17:20:00+00:00,123.58699457975706
4159,2013-11-01 17:20:00+00:00,0.0
4159,2013-11-01 17:20:00+00:00,0.4280385108555191
4159,2013-11-01 17:30:00+00:00,0.0
4159,2013-11-01 17:30:00+00:00,0.0
4159,2013-11-01 17:30:00+00:00,175.694854090055
4159,2013-11-01 17:30:00+00:00,0.4213868045802311
4159,2013-11-01 17:30:00+00:00,0.0
4159,2013-11-01 17:30:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,160.507445039583
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:40:00+00:00,0.0
4159,2013-11-01 17:50:00+00:00,0.0
4159,2013-11-01 17:50:00+00:00,0.0
